City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,adrar,20.5022,-10.0711,55.67,25,0,10.18,MR,1738733311
364,san-pedro,4.7485,-6.6363,76.23,91,74,5.1,CI,1738733312
365,nanao,37.05,136.9667,30.9,83,100,23.87,JP,1738733313
366,takoradi,4.8845,-1.7554,78.78,89,33,6.04,GH,1738733315
367,hami,42.8,93.45,23.63,37,0,3.6,CN,1738733316
368,saldanha,-33.0117,17.9442,66.07,82,56,10.33,ZA,1738733317
369,swakopmund,-22.6833,14.5333,66.2,87,100,5.57,NA,1738733318
370,fiambala,-27.6871,-67.6149,78.8,48,99,4.16,AR,1738733320
371,balqash,46.8481,74.995,18.19,93,0,31.32,KZ,1738733321
372,mishelevka,52.8575,103.1719,7.52,86,100,18.86,RU,1738733322
373,rukungiri,-0.8411,29.9419,64.08,61,99,1.01,UG,1738733236
374,dwarka,22.2394,68.9678,71.28,48,0,15.57,IN,1738733326
375,villa berthet,-27.2917,-60.4126,83.66,35,0,6.89,AR,1738733327
376,punta gorda,26.9298,-82.0454,69.85,90,75,4.61,US,1738733269
377,ketou,7.3633,2.5998,78.1,75,76,2.95,BJ,1738733329
378,cambria,35.5641,-121.0808,58.24,96,100,10.0,US,1738733331
379,turtas,58.9417,69.1325,27.79,97,100,3.27,RU,1738733332
380,dakhla,23.6848,-15.958,60.12,78,0,21.79,EH,1738733236
381,hadibu,12.65,54.0333,72.75,65,30,13.4,YE,1738733334
382,tionk essil,12.7856,-16.5217,67.55,14,100,9.89,SN,1738733335
383,mabaruma,8.2,-59.7833,70.99,99,56,0.94,GY,1738733337
384,leninskoye,41.7589,69.3864,36.3,50,100,2.55,KZ,1738733338
385,balabac,7.9868,117.0645,80.8,77,100,10.47,PH,1738733339
386,pemangkat,1.1667,108.9667,79.5,85,71,14.16,ID,1738733340
387,salinopolis,-0.6136,-47.3561,78.31,88,100,8.81,BR,1738733341
388,puerto baquerizo moreno,-0.9,-89.6,75.16,89,4,7.0,EC,1738733343
389,yeed,4.55,43.0333,75.7,60,73,18.1,SO,1738733344
390,peace river,56.2501,-117.286,-21.69,76,0,6.91,CA,1738733345
391,sittwe,20.15,92.9,75.6,39,23,6.58,MM,1738733346
392,natal,-5.795,-35.2094,75.42,94,40,5.75,BR,1738733129
393,nogliki,51.8333,143.1667,26.96,95,100,28.12,RU,1738733349
394,hetauda,27.4284,85.0322,78.04,26,40,6.02,NP,1738733350
395,kavaratti,10.5669,72.642,82.17,69,56,10.38,IN,1738733351
396,keminmaa,65.8596,24.8228,17.37,79,100,18.41,FI,1738733352
397,burutu,5.3509,5.5076,79.59,83,53,5.32,NG,1738733354
398,coronel dorrego,-38.7187,-61.2873,60.94,52,80,13.91,AR,1738733162
399,canyon,34.9803,-101.9188,41.68,69,97,13.62,US,1738733356
400,teguise,29.0605,-13.564,57.42,63,0,10.36,ES,1738733357
401,pervomayskoye,43.919,46.7102,36.93,81,100,7.43,RU,1738733358
402,heroica guaymas,27.9333,-110.9,60.98,50,0,1.57,MX,1738733360
403,san pablo villa de mitla,16.9167,-96.4,55.72,88,10,6.24,MX,1738733361
404,east ballina,-28.8667,153.5833,77.29,72,100,5.61,AU,1738733362
405,saint-macaire-en-mauges,47.1167,-1.0,45.88,99,100,5.41,FR,1738733363
406,kargasok,59.0556,80.8572,-0.18,96,45,2.77,RU,1738733364
407,larroque,-33.036,-59.0013,74.95,60,26,12.91,AR,1738733366
408,dededo village,13.5178,144.8391,84.99,73,100,19.57,GU,1738733367
409,serpa,37.9458,-7.5975,41.77,82,4,6.44,PT,1738733368
410,keelung,25.1283,121.7419,64.35,40,72,16.46,TW,1738733369
411,chongqing,29.5628,106.5528,53.92,66,0,6.71,CN,1738733371
412,laascaanood,8.4774,47.3597,63.25,66,11,10.22,SO,1738733372
413,san,13.3034,-4.8956,69.91,16,100,8.16,ML,1738733373
414,grande prairie,55.1667,-118.8027,-30.82,75,0,4.61,CA,1738733375
415,enewetak,11.3474,162.3373,80.37,72,93,20.13,MH,1738733377
416,praia da vitoria,38.7333,-27.0667,62.85,94,75,17.6,PT,1738733378
417,kas,36.2018,29.6377,52.93,72,8,2.35,TR,1738733379
418,pariaman,-0.619,100.12,84.25,57,98,6.46,ID,1738733380
419,griffith,41.5284,-87.4237,26.55,72,40,11.5,US,1738733382
420,remire-montjoly,4.9167,-52.2667,75.24,100,75,0.0,GF,1738733383
421,hobyo,5.3505,48.5268,76.95,73,56,21.43,SO,1738733384
422,pacific grove,36.6177,-121.9166,51.48,93,100,13.0,US,1738733385
423,warmbad,-28.45,18.7333,72.9,27,97,4.99,NA,1738733386
424,igarka,67.4667,86.5833,-8.84,88,91,8.7,RU,1738733388
425,lorengau,-2.0226,147.2712,84.25,74,97,8.7,PG,1738733389
426,saint-pierre,-21.3393,55.4781,87.48,70,0,11.5,RE,1738733390
427,galliano,29.4422,-90.2992,59.0,94,75,0.0,US,1738733391
428,richards bay,-28.783,32.0377,79.38,80,1,15.48,ZA,1738733096
429,ulsteinvik,62.3432,5.8487,44.76,84,100,4.0,NO,1738733394
430,manismata,-2.4667,111.0333,82.13,72,98,6.11,ID,1738733396
431,kill devil hills,36.0307,-75.676,46.42,80,0,8.05,US,1738733397
432,callao,-12.0667,-77.15,76.71,88,20,12.66,PE,1738733362
433,san andres,12.5847,-81.7006,80.62,74,20,14.97,CO,1738733102
434,madang,-5.2246,145.7966,78.73,89,100,3.76,PG,1738733401
435,norilsk,69.3535,88.2027,-13.31,89,76,4.7,RU,1738733402
436,borba,-4.3878,-59.5939,72.82,99,99,2.24,BR,1738733403
437,warren,39.4334,-84.1666,33.69,80,40,10.36,US,1738732791
438,trairi,-3.2778,-39.2689,76.69,86,34,7.4,BR,1738733185
439,booue,-0.0921,11.9385,74.23,97,92,1.95,GA,1738733407
440,salekhard,66.53,66.6019,-8.45,98,98,8.12,RU,1738733408
441,palmer,42.1584,-72.3287,23.52,55,3,1.99,US,1738733410
442,bin yauri,10.7823,4.8114,73.49,11,7,3.96,NG,1738733411
443,robstown,27.7903,-97.6689,71.62,94,100,9.22,US,1738733365
444,sopela,43.3789,-2.9831,38.8,100,20,4.61,ES,1738733413
445,happy valley-goose bay,53.3168,-60.3315,-3.69,65,20,8.05,CA,1738733288
446,kapuskasing,49.4169,-82.4331,-3.91,77,20,9.22,CA,1738733402
447,simanggang,1.2472,111.4528,84.18,83,40,2.3,MY,1738733417
448,coron,11.9986,120.2043,86.0,52,45,9.75,PH,1738733418
449,kavieng,-2.5744,150.7967,84.65,66,88,7.72,PG,1738733420
450,isangel,-19.55,169.2667,78.91,94,100,0.0,VU,1738733421
451,vila nova de paiva,40.8659,-7.7613,35.17,87,15,5.79,PT,1738733422
452,tofol,5.3248,163.0078,74.98,94,100,3.44,FM,1738733423
453,comodoro rivadavia,-45.8667,-67.5,49.86,66,0,3.44,AR,1738733183
454,dharur,18.8167,76.1167,81.19,25,43,2.8,IN,1738733426
455,bornu yassu,12.2774,12.5552,62.74,32,16,8.52,NG,1738733427
456,gazli,40.1333,63.45,45.54,43,23,8.84,UZ,1738733428
457,kulhudhuffushi,6.6221,73.07,81.73,70,4,6.38,MV,1738733430
458,fort bragg,35.139,-79.006,57.04,72,0,8.05,US,1738733431
459,nurmes,63.5421,29.1397,13.82,91,100,14.74,FI,1738733432
460,huarmey,-10.0681,-78.1522,71.76,81,100,6.85,PE,1738733434
461,nako,31.8814,78.627,29.12,89,100,6.98,IN,1738733435
462,humahuaca,-23.2054,-65.3505,55.15,73,1,1.92,AR,1738733436
463,lianzhou,24.7811,112.3825,51.44,59,96,3.71,CN,1738733437
464,el alto,-4.2714,-81.2147,71.55,79,100,10.29,PE,1738733438
465,viborg,56.4532,9.402,43.66,83,100,18.12,DK,1738733440
466,i-n-salah,27.1935,2.4607,51.42,28,27,17.76,DZ,1738733441
467,lithgow,-33.4833,150.15,59.7,97,91,11.07,AU,1738733442
468,chunskiy,56.0815,99.6342,7.07,86,100,9.01,RU,1738733443
469,aquiraz,-3.9014,-38.3911,80.69,86,75,8.48,BR,1738733444
470,tapes,-30.6733,-51.3958,75.56,94,1,7.65,BR,1738733408
471,sabang,5.8933,95.3214,80.53,79,100,18.75,ID,1738733447
472,chomutov,50.4605,13.4178,24.51,43,23,2.89,CZ,1738733448
473,chatellerault,46.8,0.5333,29.12,89,42,1.34,FR,1738733299
474,al-hamdaniya,36.2715,43.3737,44.69,34,28,10.25,IQ,1738733451
475,miramichi,47.0043,-65.4654,9.23,75,91,12.06,CA,1738733453
476,suntar,62.1444,117.6319,-19.75,93,99,5.14,RU,1738733454
477,furstenfeld,47.05,16.0833,30.54,74,49,1.36,AT,1738733455
478,bathsheba,13.2167,-59.5167,79.41,73,40,17.27,BB,1738733458
479,rustam,27.969,68.8048,72.61,12,0,7.05,PK,1738733459
480,jawad,24.6,74.85,71.96,18,0,9.37,IN,1738733461
481,penha,-26.7694,-48.6458,76.89,93,100,3.91,BR,1738733463
482,persembe,41.0656,37.7714,38.62,96,100,0.96,TR,1738733464
483,namibe,-15.1961,12.1522,75.63,81,100,2.77,AO,1738733466
484,plaza huincul,-38.926,-69.2086,61.59,35,75,1.05,AR,1738733467
485,butere,0.2064,34.4935,74.95,40,79,5.95,KE,1738733469
486,sharypovo,55.5403,89.2008,8.94,82,63,4.45,RU,1738733470
487,kuqa,41.7278,82.9364,24.89,61,72,5.14,CN,1738733471
488,pasuquin,18.3328,120.6177,89.55,43,20,5.75,PH,1738733472
489,kupang,-10.1667,123.5833,90.18,66,75,17.27,ID,1738733473
490,bel ombre,-4.6167,55.4167,80.02,77,56,10.04,SC,1738733475
491,goynuk,40.4003,30.7883,28.42,89,98,3.85,TR,1738733476
492,puerto maldonado,-12.6,-69.1833,70.88,94,98,2.53,PE,1738733477
493,reggane,26.7158,0.1714,53.58,28,0,13.65,DZ,1738733478
494,shimoda,34.6667,138.95,41.88,38,30,29.44,JP,1738733480
495,castillos,-34.1667,-53.8333,74.03,93,81,7.47,UY,1738733481
496,tamboril,19.4854,-70.611,73.0,83,75,4.61,DO,1738733483
497,karaj,35.8355,51.0103,33.58,41,0,6.91,IR,1738733484
498,axim,4.8699,-2.2405,79.27,89,65,5.12,GH,1738733485
499,buka,40.8108,69.1986,45.68,37,77,0.36,UZ,1738733486
500,sake,-1.5736,29.045,72.12,57,97,1.61,CD,1738733488
501,turpan,42.9333,89.1667,36.79,28,2,2.46,CN,1738733490
502,barranca,-10.75,-77.7667,70.32,80,100,4.88,PE,1738733491
503,raton,36.9034,-104.4391,41.61,33,0,9.22,US,1738733493
504,kongolo,-5.3833,27.0,72.43,91,100,2.53,CD,1738733494
505,fort-shevchenko,44.5086,50.263,40.86,62,87,3.09,KZ,1738733495
506,balaklava,44.5,33.6,32.38,47,51,7.83,UA,1738733498
507,mokhsogollokh,61.4681,128.9203,-20.54,94,61,2.62,RU,1738733499
508,vail,32.0479,-110.712,61.75,15,0,1.99,US,1738733358
509,dolores,-36.3132,-57.6792,62.15,79,65,8.28,AR,1738733501
510,jogeva,58.7467,26.3939,23.97,83,100,8.77,EE,1738733502
511,marsa alam,25.0757,34.8918,67.95,59,82,10.51,EG,1738733504
512,forio,40.7342,13.8646,51.15,59,0,8.99,IT,1738733505
513,maputo,-25.9653,32.5892,80.76,66,75,8.5,MZ,1738733506
514,bossangoa,6.4926,17.4552,73.35,23,100,3.8,CF,1738733507
515,flying fish cove,-10.4217,105.6791,80.28,94,100,17.27,CX,1738733462
516,castlegar,49.2998,-117.6689,14.74,90,100,4.27,CA,1738733510
517,kaoma,-14.7833,24.8,68.36,94,100,5.5,ZM,1738733511
518,savanna-la-mar,18.219,-78.1332,75.92,74,91,7.52,JM,1738733512
519,lubuklinggau,-3.3,102.8667,83.01,65,100,4.9,ID,1738733515
520,sisteron,44.1876,5.9462,36.19,60,0,5.12,FR,1738733516
521,cam ranh,11.9214,109.1591,80.56,54,20,21.85,VN,1738733517
522,port augusta,-32.5,137.7667,87.48,33,0,20.92,AU,1738733518
523,arkhangel'sk,64.5401,40.5433,8.71,78,75,4.47,RU,1738733520
524,jabor,5.921,169.6434,81.05,83,75,22.88,MH,1738733521
525,juankoski,63.0667,28.35,13.96,91,100,13.96,FI,1738733522
526,tingo maria,-9.2895,-76.0088,69.13,98,100,2.06,PE,1738733523
527,twon-brass,4.3151,6.2418,81.7,81,63,10.45,NG,1738733524
528,labrador city,52.9463,-66.9114,-13.09,64,100,9.22,CA,1738733413
529,nagqu,31.5,92.0,44.49,7,0,31.09,CN,1738733527
530,kuta,-8.7233,115.1723,91.35,66,20,10.36,ID,1738733528
531,poronaysk,49.2167,143.1167,28.44,91,100,26.8,RU,1738733529
532,miles city,46.4083,-105.8406,7.77,72,100,3.44,US,1738733531
533,borogontsy,62.6683,131.1683,-17.82,92,25,3.36,RU,1738733532
534,choyr,46.3611,108.3611,5.14,63,99,23.87,MN,1738733533
535,walvis bay,-22.9575,14.5053,66.83,82,99,6.22,NA,1738733534
536,weno,7.4515,151.8468,85.95,89,100,14.97,FM,1738733535
537,zhangye,38.9342,100.4517,20.57,45,80,1.23,CN,1738733537
538,bereznik,62.8551,42.7072,25.03,89,99,6.42,RU,1738733538
539,ritchie,-29.038,24.6028,81.88,40,67,10.0,ZA,1738733539
540,apaxtla de castrejon,18.15,-99.8667,67.21,51,0,1.86,MX,1738733540
541,san jose del cabo,23.0589,-109.6977,63.59,55,0,3.83,MX,1738733542
542,chui,-33.6971,-53.4616,73.56,96,54,5.57,UY,1738733544
543,florida city,25.4479,-80.4792,72.01,83,0,5.75,US,1738733545
544,nabire,-3.3667,135.4833,87.17,57,94,5.79,ID,1738733415
545,dahme,51.8667,13.4333,29.32,61,37,5.64,DE,1738733548
546,shawnee,39.05,-95.7669,30.65,71,100,9.22,US,1738733549
547,aliade,7.2964,8.487,75.94,84,32,3.58,NG,1738733550
548,melo,-32.3667,-54.1833,72.28,98,7,9.28,UY,1738733420
549,gillette,44.2911,-105.5022,14.95,85,100,11.99,US,1738733552
550,severo-yeniseyskiy,60.3725,93.0408,2.25,91,69,2.24,RU,1738733554
551,araioses,-2.89,-41.9031,75.6,93,35,7.7,BR,1738733555
552,thisted,56.9552,8.6949,43.21,89,89,21.09,DK,1738733556
553,colac,-38.3333,143.5833,77.72,34,22,10.83,AU,1738733557
554,gereida,11.2811,25.1414,73.04,21,40,14.88,SD,1738733559
555,prince rupert,54.3161,-130.3201,31.69,27,0,18.41,CA,1738733561
556,taoudenni,22.6783,-3.9836,56.5,28,0,12.35,ML,1738733562
557,bamboo flat,11.7,92.7167,84.29,70,40,8.05,IN,1738733564
558,laojunmiao,39.8333,97.7333,16.43,55,95,6.4,CN,1738733565
559,harrisburg,40.2737,-76.8844,32.49,59,20,6.91,US,1738733566
560,verkhnevilyuysk,63.4453,120.3167,-21.98,94,56,2.37,RU,1738733567
561,malihabad,26.9167,80.7167,73.31,41,5,9.86,IN,1738733568
562,balboa,2.0396,-77.2168,61.07,97,91,1.79,CO,1738733570
563,robit,12.0167,39.6333,66.78,35,2,3.78,ET,1738733571
564,mil'kovo,55.6078,37.7956,30.34,69,58,14.81,RU,1738733572
565,ailuk,10.2197,169.9797,80.01,85,66,22.53,MH,1738733573
566,"laikit, laikit ii (dimembe)",1.4792,124.9735,88.65,66,40,6.91,ID,1738733574
567,smara,26.7384,-11.6719,51.17,93,0,6.73,EH,1738733576
568,newman,37.3138,-121.0208,56.05,90,100,5.01,US,1738733294
